c_number,cpu,gpu,resolution,fps,cpu_score,gpu_score,power,price,ram_gb,is_good_for_gaming,is_good_for_productivity,is_good_for_design_render,is_good_for_workstation
c_3930,Ryzen 7 5700,RX7800XT,1440P,125,24331,24246,345,935,32,1,0,0,0
c_3931,Ryzen 7 5700,RX7900GRE,1440P,135,24331,27167,355,985,16,1,0,0,0
c_3932,Ryzen 7 5700,RX7900GRE,1440P,135,24331,27167,355,1035,32,1,0,0,0
c_3933,Ryzen 7 5700,RX7900XT,4K,85,24331,28981,495,1235,16,1,0,0,0
c_3934,Ryzen 7 5700,RX7900XT,4K,85,24331,28981,495,1285,32,1,0,0,0
c_3935,Ryzen 7 5700,RX7900XTX,4K,95,24331,31292,535,1435,16,1,0,0,0
c_3936,Ryzen 7 5700,RX7900XTX,4K,95,24331,31292,535,1485,32,1,0,0,0
c_3937,Ryzen 7 5700,RX9060XT,1440P,115,24331,20113,275,935,16,1,0,0,0
c_3938,Ryzen 7 5700,RX9060XT,1440P,115,24331,20113,275,985,32,1,0,0,0
c_3939,Ryzen 7 5700,RX9070,4K,90,24331,25384,315,1135,16,1,0,0,0
c_3940,Ryzen 7 5700,RX9070,4K,90,24331,25384,315,1185,32,1,0,0,0
c_3941,Ryzen 7 5700,RX9070XT,4K,100,24331,26939,355,1335,16,1,0,0,0
c_3942,Ryzen 7 5700,RX9070XT,4K,100,24331,26939,355,1385,32,1,0,0,0
c_3943,Ryzen 7 5700X,RX6700XT,1440P,88,26611,19752,335,785,16,1,0,0,0
c_3944,Ryzen 7 5700X,RX6700XT,1440P,88,26611,19752,335,835,32,1,0,0,0
c_3945,Ryzen 7 5700X,RX6750XT,1440P,93,26611,20680,355,835,16,1,0,0,0
c_3946,Ryzen 7 5700X,RX6750XT,1440P,93,26611,20680,355,885,32,1,0,0,0
c_3947,Ryzen 7 5700X,RX6800,1440P,103,26611,22063,365,885,16,1,0,0,0
c_3948,Ryzen 7 5700X,RX6800,1440P,103,26611,22063,365,935,32,1,0,0,0
c_3949,Ryzen 7 5700X,RX6800XT,4K,68,26611,24988,465,985,16,1,0,0,0
c_3950,Ryzen 7 5700X,RX6800XT,4K,68,26611,24988,465,1035,32,1,0,0,0
c_3951,Ryzen 7 5700X,RX6900XT,4K,73,26611,26708,465,1085,16,1,0,0,0
c_3952,Ryzen 7 5700X,RX6900XT,4K,73,26611,26708,465,1135,32,1,0,0,0
c_3953,Ryzen 7 5700X,RX6950XT,4K,78,26611,28096,500,1135,16,1,0,0,0
c_3954,Ryzen 7 5700X,RX6950XT,4K,78,26611,28096,500,1185,32,1,0,0,0
c_3955,Ryzen 7 5700X,RX7700XT,1440P,108,26611,22662,305,885,16,1,0,0,0
c_3956,Ryzen 7 5700X,RX7700XT,1440P,108,26611,22662,305,935,32,1,0,0,0
c_3957,Ryzen 7 5700X,RX7800XT,1440P,128,26611,24246,345,935,16,1,0,0,0
c_3958,Ryzen 7 5700X,RX7800XT,1440P,128,26611,24246,345,985,32,1,0,0,0
c_3959,Ryzen 7 5700X,RX7900GRE,1440P,138,26611,27167,355,1035,16,1,0,0,0
c_3960,Ryzen 7 5700X,RX7900GRE,1440P,138,26611,27167,355,1085,32,1,0,0,0
c_3961,Ryzen 7 5700X,RX7900XT,4K,88,26611,28981,495,1285,16,1,0,0,0
c_3962,Ryzen 7 5700X,RX7900XT,4K,88,26611,28981,495,1335,32,1,0,0,0
c_3963,Ryzen 7 5700X,RX7900XTX,4K,98,26611,31292,535,1485,16,1,0,0,0
c_3964,Ryzen 7 5700X,RX7900XTX,4K,98,26611,31292,535,1535,32,1,0,0,0
c_3965,Ryzen 7 5700X,RX9060XT,1440P,118,26611,20113,275,985,16,1,0,0,0
c_3966,Ryzen 7 5700X,RX9060XT,1440P,118,26611,20113,275,1035,32,1,0,0,0
c_3967,Ryzen 7 5700X,RX9070,4K,93,26611,25384,315,1185,16,1,0,0,0
c_3968,Ryzen 7 5700X,RX9070,4K,93,26611,25384,315,1235,32,1,0,0,0
c_3969,Ryzen 7 5700X,RX9070XT,4K,103,26611,26939,355,1385,16,1,0,0,0
c_3970,Ryzen 7 5700X,RX9070XT,4K,103,26611,26939,355,1435,32,1,0,0,0
c_3971,Ryzen 7 5700G,RX6700XT,1440P,82,24367,19752,335,755,16,1,0,0,0
c_3972,Ryzen 7 5700G,RX6700XT,1440P,82,24367,19752,335,805,32,1,0,0,0
c_3973,Ryzen 7 5700G,RX6750XT,1440P,87,24367,20680,355,805,16,1,0,0,0
c_3974,Ryzen 7 5700G,RX6750XT,1440P,87,24367,20680,355,855,32,1,0,0,0
c_3975,Ryzen 7 5700G,RX6800,1440P,97,24367,22063,365,855,16,1,0,0,0
c_3976,Ryzen 7 5700G,RX6800,1440P,97,24367,22063,365,905,32,1,0,0,0
c_3977,Ryzen 7 5700G,RX6800XT,4K,63,24367,24988,465,955,16,1,0,0,0
c_3978,Ryzen 7 5700G,RX6800XT,4K,63,24367,24988,465,1005,32,1,0,0,0
c_3979,Ryzen 7 5700G,RX6900XT,4K,68,24367,26708,465,1055,16,1,0,0,0
c_3980,Ryzen 7 5700G,RX6900XT,4K,68,24367,26708,465,1105,32,1,0,0,0
c_3981,Ryzen 7 5700G,RX6950XT,4K,73,24367,28096,500,1105,16,1,0,0,0
c_3982,Ryzen 7 5700G,RX6950XT,4K,73,24367,28096,500,1155,32,1,0,0,0
c_3983,Ryzen 7 5700G,RX7700XT,1440P,102,24367,22662,305,855,16,1,0,0,0
c_3984,Ryzen 7 5700G,RX7700XT,1440P,102,24367,22662,305,905,32,1,0,0,0
c_3985,Ryzen 7 5700G,RX7800XT,1440P,122,24367,24246,345,905,16,1,0,0,0
c_3986,Ryzen 7 5700G,RX7800XT,1440P,122,24367,24246,345,955,32,1,0,0,0
c_3987,Ryzen 7 5700G,RX7900GRE,1440P,132,24367,27167,355,1005,16,1,0,0,0
c_3988,Ryzen 7 5700G,RX7900GRE,1440P,132,24367,27167,355,1055,32,1,0,0,0
c_3989,Ryzen 7 5700G,RX7900XT,4K,82,24367,28981,495,1255,16,1,0,0,0
c_3990,Ryzen 7 5700G,RX7900XT,4K,82,24367,28981,495,1305,32,1,0,0,0
c_3991,Ryzen 7 5700G,RX7900XTX,4K,92,24367,31292,535,1455,16,1,0,0,0
c_3992,Ryzen 7 5700G,RX7900XTX,4K,92,24367,31292,535,1505,32,1,0,0,0
c_3993,Ryzen 7 5700G,RX9060XT,1440P,112,24367,20113,275,955,16,1,0,0,0
c_3994,Ryzen 7 5700G,RX9060XT,1440P,112,24367,20113,275,1005,32,1,0,0,0
c_3995,Ryzen 7 5700G,RX9070,4K,87,24367,25384,315,1155,16,1,0,0,0
c_3996,Ryzen 7 5700G,RX9070,4K,87,24367,25384,315,1205,32,1,0,0,0
c_3997,Ryzen 7 5700G,RX9070XT,4K,97,24367,26939,355,1355,16,1,0,0,0
c_3998,Ryzen 7 5700G,RX9070XT,4K,97,24367,26939,355,1405,32,1,0,0,0
c_3999,Ryzen 7 5700X3D,RX6700XT,1440P,95,26302,19752,375,835,16,1,0,0,0
c_4000,Ryzen 7 5700X3D,RX6700XT,1440P,95,26302,19752,375,885,32,1,0,0,0
c_4001,Ryzen 7 5700X3D,RX6750XT,1440P,100,26302,20680,395,885,16,1,0,0,0
c_4002,Ryzen 7 5700X3D,RX6750XT,1440P,100,26302,20680,395,935,32,1,0,0,0
c_4003,Ryzen 7 5700X3D,RX6800,1440P,110,26302,22063,405,935,16,1,0,0,0
c_4004,Ryzen 7 5700X3D,RX6800,1440P,110,26302,22063,405,985,32,1,0,0,0
c_4005,Ryzen 7 5700X3D,RX6800XT,4K,72,26302,24988,505,1035,16,1,0,0,0
c_4006,Ryzen 7 5700X3D,RX6800XT,4K,72,26302,24988,505,1085,32,1,0,0,0
c_4007,Ryzen 7 5700X3D,RX6900XT,4K,77,26302,26708,505,1135,16,1,0,0,0
c_4008,Ryzen 7 5700X3D,RX6900XT,4K,77,26302,26708,505,1185,32,1,0,0,0
c_4009,Ryzen 7 5700X3D,RX6950XT,4K,82,26302,28096,540,1185,16,1,0,0,0
c_4010,Ryzen 7 5700X3D,RX6950XT,4K,82,26302,28096,540,1235,32,1,0,0,0
c_4011,Ryzen 7 5700X3D,RX7700XT,1440P,115,26302,22662,345,935,16,1,0,0,0
c_4012,Ryzen 7 5700X3D,RX7700XT,1440P,115,26302,22662,345,985,32,1,0,0,0
c_4013,Ryzen 7 5700X3D,RX7800XT,1440P,135,26302,24246,385,985,16,1,0,0,0
c_4014,Ryzen 7 5700X3D,RX7800XT,1440P,135,26302,24246,385,1035,32,1,0,0,0
c_4015,Ryzen 7 5700X3D,RX7900GRE,1440P,145,26302,27167,395,1085,16,1,0,0,0
c_4016,Ryzen 7 5700X3D,RX7900GRE,1440P,145,26302,27167,395,1135,32,1,0,0,0
c_4017,Ryzen 7 5700X3D,RX7900XT,4K,93,26302,28981,535,1335,16,1,0,0,0
c_4018,Ryzen 7 5700X3D,RX7900XT,4K,93,26302,28981,535,1385,32,1,0,0,0
c_4019,Ryzen 7 5700X3D,RX7900XTX,4K,103,26302,31292,575,1535,16,1,0,0,0
c_4020,Ryzen 7 5700X3D,RX7900XTX,4K,103,26302,31292,575,1585,32,1,0,0,0
c_4021,Ryzen 7 5700X3D,RX9060XT,1440P,125,26302,20113,315,1035,16,1,0,0,0
c_4022,Ryzen 7 5700X3D,RX9060XT,1440P,125,26302,20113,315,1085,32,1,0,0,0
c_4023,Ryzen 7 5700X3D,RX9070,4K,98,26302,25384,355,1235,16,1,0,0,0
c_4024,Ryzen 7 5700X3D,RX9070,4K,98,26302,25384,355,1285,32,1,0,0,0
c_4025,Ryzen 7 5700X3D,RX9070XT,4K,108,26302,26939,395,1435,16,1,0,0,0
c_4026,Ryzen 7 5700X3D,RX9070XT,4K,108,26302,26939,395,1485,32,1,0,0,0
c_4027,Ryzen 7 5800,RX6700XT,1440P,90,25743,19752,335,755,16,1,0,0,0
c_4028,Ryzen 7 5800,RX6700XT,1440P,90,25743,19752,335,805,32,1,0,0,0
c_4029,Ryzen 7 5800,RX6750XT,1440P,95,25743,20680,355,805,16,1,0,0,0
c_4030,Ryzen 7 5800,RX6750XT,1440P,95,25743,20680,355,855,32,1,0,0,0
c_4031,Ryzen 7 5800,RX6800,1440P,105,25743,22063,365,855,16,1,0,0,0
c_4032,Ryzen 7 5800,RX6800,1440P,105,25743,22063,365,905,32,1,0,0,0
c_4033,Ryzen 7 5800,RX6800XT,4K,68,25743,24988,465,955,16,1,0,0,0
c_4034,Ryzen 7 5800,RX6800XT,4K,68,25743,24988,465,1005,32,1,0,0,0
c_4035,Ryzen 7 5800,RX6900XT,4K,73,25743,26708,465,1055,16,1,0,0,0
c_4036,Ryzen 7 5800,RX6900XT,4K,73,25743,26708,465,1105,32,1,0,0,0
c_4037,Ryzen 7 5800,RX6950XT,4K,78,25743,28096,500,1105,16,1,0,0,0
c_4038,Ryzen 7 5800,RX6950XT,4K,78,25743,28096,500,1155,32,1,0,0,0
c_4039,Ryzen 7 5800,RX7700XT,1440P,110,25743,22662,305,855,16,1,0,0,0
c_4040,Ryzen 7 5800,RX7700XT,1440P,110,25743,22662,305,905,32,1,0,0,0
c_4041,Ryzen 7 5800,RX7800XT,1440P,130,25743,24246,345,905,16,1,0,0,0
c_4042,Ryzen 7 5800,RX7800XT,1440P,130,25743,24246,345,955,32,1,0,0,0
c_4043,Ryzen 7 5800,RX7900GRE,1440P,140,25743,27167,355,1005,16,1,0,0,0
c_4044,Ryzen 7 5800,RX7900GRE,1440P,140,25743,27167,355,1055,32,1,0,0,0
c_4045,Ryzen 7 5800,RX7900XT,4K,90,25743,28981,495,1255,16,1,0,0,0
c_4046,Ryzen 7 5800,RX7900XT,4K,90,25743,28981,495,1305,32,1,0,0,0
c_4047,Ryzen 7 5800,RX7900XTX,4K,100,25743,31292,535,1455,16,1,0,0,0
c_4048,Ryzen 7 5800,RX7900XTX,4K,100,25743,31292,535,1505,32,1,0,0,0
c_4049,Ryzen 7 5800,RX9060XT,1440P,120,25743,20113,275,955,16,1,0,0,0
c_4050,Ryzen 7 5800,RX9060XT,1440P,120,25743,20113,275,1005,32,1,0,0,0
c_4051,Ryzen 7 5800,RX9070,4K,95,25743,25384,315,1155,16,1,0,0,0
c_4052,Ryzen 7 5800,RX9070,4K,95,25743,25384,315,1205,32,1,0,0,0
c_4053,Ryzen 7 5800,RX9070XT,4K,105,25743,26939,355,1355,16,1,0,0,0
c_4054,Ryzen 7 5800,RX9070XT,4K,105,25743,26939,355,1405,32,1,0,0,0
c_4055,Ryzen 7 5800XT,RX6700XT,1440P,85,28002,19752,335,775,16,1,0,0,0
c_4056,Ryzen 7 5800XT,RX6700XT,1440P,85,28002,19752,335,825,32,1,0,0,0
c_4057,Ryzen 7 5800XT,RX6750XT,1440P,90,28002,20680,355,825,16,1,0,0,0
c_4058,Ryzen 7 5800XT,RX6750XT,1440P,90,28002,20680,355,875,32,1,0,0,0
c_4059,Ryzen 7 5800XT,RX6800,1440P,100,28002,22063,365,875,16,1,0,0,0
c_4060,Ryzen 7 5800XT,RX6800,1440P,100,28002,22063,365,925,32,1,0,0,0
c_4061,Ryzen 7 5800XT,RX6800XT,4K,65,28002,24988,465,975,16,1,0,0,0
c_4062,Ryzen 7 5800XT,RX6800XT,4K,65,28002,24988,465,1025,32,1,0,0,0
c_4063,Ryzen 7 5800XT,RX6900XT,4K,70,28002,26708,465,1075,16,1,0,0,0
c_4064,Ryzen 7 5800XT,RX6900XT,4K,70,28002,26708,465,1125,32,1,0,0,0
c_4065,Ryzen 7 5800XT,RX6950XT,4K,75,28002,28096,500,1125,16,1,0,0,0
c_4066,Ryzen 7 5800XT,RX6950XT,4K,75,28002,28096,500,1175,32,1,0,0,0
c_4067,Ryzen 7 5800XT,RX7700XT,1440P,105,28002,22662,305,875,16,1,0,0,0
c_4068,Ryzen 7 5800XT,RX7700XT,1440P,105,28002,22662,305,925,32,1,0,0,0
c_4069,Ryzen 7 5800XT,RX7800XT,1440P,125,28002,24246,345,925,16,1,0,0,0
c_4070,Ryzen 7 5800XT,RX7800XT,1440P,125,28002,24246,345,975,32,1,0,0,0
c_4071,Ryzen 7 5800XT,RX7900GRE,1440P,135,28002,27167,355,1025,16,1,0,0,0
c_4072,Ryzen 7 5800XT,RX7900GRE,1440P,135,28002,27167,355,1075,32,1,0,0,0
c_4073,Ryzen 7 5800XT,RX7900XT,4K,85,28002,28981,495,1275,16,1,0,0,0
c_4074,Ryzen 7 5800XT,RX7900XT,4K,85,28002,28981,495,1325,32,1,0,0,0
c_4075,Ryzen 7 5800XT,RX7900XTX,4K,95,28002,31292,535,1475,16,1,0,0,0
c_4076,Ryzen 7 5800XT,RX7900XTX,4K,95,28002,31292,535,1525,32,1,0,0,0
c_4077,Ryzen 7 5800XT,RX9060XT,1440P,115,28002,20113,275,975,16,1,0,0,0
c_4078,Ryzen 7 5800XT,RX9060XT,1440P,115,28002,20113,275,1025,32,1,0,0,0
c_4079,Ryzen 7 5800XT,RX9070,4K,90,28002,25384,315,1175,16,1,0,0,0
c_4080,Ryzen 7 5800XT,RX9070,4K,90,28002,25384,315,1225,32,1,0,0,0
c_4081,Ryzen 7 5800XT,RX9070XT,4K,100,28002,26939,355,1375,16,1,0,0,0
c_4082,Ryzen 7 5800XT,RX9070XT,4K,100,28002,26939,355,1425,32,1,0,0,0
c_4083,Ryzen 7 5800X,RX6700XT,1440P,95,27715,19752,375,855,16,1,0,0,0
c_4084,Ryzen 7 5800X,RX6700XT,1440P,95,27715,19752,375,905,32,1,0,0,0
c_4085,Ryzen 7 5800X,RX6750XT,1440P,100,27715,20680,395,905,16,1,0,0,0
c_4086,Ryzen 7 5800X,RX6750XT,1440P,100,27715,20680,395,955,32,1,0,0,0
c_4087,Ryzen 7 5800X,RX6800,1440P,110,27715,22063,405,955,16,1,0,0,0
c_4088,Ryzen 7 5800X,RX6800,1440P,110,27715,22063,405,1005,32,1,0,0,0
c_4089,Ryzen 7 5800X,RX6800XT,4K,72,27715,24988,505,1005,16,1,0,0,0
c_4090,Ryzen 7 5800X,RX6800XT,4K,72,27715,24988,505,1055,32,1,0,0,0
c_4091,Ryzen 7 5800X,RX6900XT,4K,77,27715,26708,505,1105,16,1,0,0,0
c_4092,Ryzen 7 5800X,RX6900XT,4K,77,27715,26708,505,1155,32,1,0,0,0
c_4093,Ryzen 7 5800X,RX6950XT,4K,82,27715,28096,540,1155,16,1,0,0,0
c_4094,Ryzen 7 5800X,RX6950XT,4K,82,27715,28096,540,1205,32,1,0,0,0
c_4095,Ryzen 7 5800X,RX7700XT,1440P,115,27715,22662,345,955,16,1,0,0,0
c_4096,Ryzen 7 5800X,RX7700XT,1440P,115,27715,22662,345,1005,32,1,0,0,0
c_4097,Ryzen 7 5800X,RX7800XT,1440P,135,27715,24246,385,1005,16,1,0,0,0
c_4098,Ryzen 7 5800X,RX7800XT,1440P,135,27715,24246,385,1055,32,1,0,0,0
c_4099,Ryzen 7 5800X,RX7900GRE,1440P,145,27715,27167,395,1105,16,1,0,0,0
c_4100,Ryzen 7 5800X,RX7900GRE,1440P,145,27715,27167,395,1155,32,1,0,0,0
c_4101,Ryzen 7 5800X,RX7900XT,4K,93,27715,28981,535,1305,16,1,0,0,0
c_4102,Ryzen 7 5800X,RX7900XT,4K,93,27715,28981,535,1355,32,1,0,0,0
c_4103,Ryzen 7 5800X,RX7900XTX,4K,103,27715,31292,575,1505,16,1,0,0,0
c_4104,Ryzen 7 5800X,RX7900XTX,4K,103,27715,31292,575,1555,32,1,0,0,0
c_4105,Ryzen 7 5800X,RX9060XT,1440P,125,27715,20113,315,1055,16,1,0,0,0
c_4106,Ryzen 7 5800X,RX9060XT,1440P,125,27715,20113,315,1105,32,1,0,0,0
c_4107,Ryzen 7 5800X,RX9070,4K,98,27715,25384,355,1205,16,1,0,0,0
c_4108,Ryzen 7 5800X,RX9070,4K,98,27715,25384,355,1255,32,1,0,0,0
c_4109,Ryzen 7 5800X,RX9070XT,4K,108,27715,26939,395,1405,16,1,0,0,0
c_4110,Ryzen 7 5800X,RX9070XT,4K,108,27715,26939,395,1455,32,1,0,0,0
c_4111,Ryzen 7 5800X3D,RX6700XT,1440P,105,28298,19752,375,1005,16,1,0,0,0
c_4112,Ryzen 7 5800X3D,RX6700XT,1440P,105,28298,19752,375,1055,32,1,0,0,0
c_4113,Ryzen 7 5800X3D,RX6750XT,1440P,110,28298,20680,395,1055,16,1,0,0,0
c_4114,Ryzen 7 5800X3D,RX6750XT,1440P,110,28298,20680,395,1105,32,1,0,0,0
c_4115,Ryzen 7 5800X3D,RX6800,1440P,120,28298,22063,405,1105,16,1,0,0,0
c_4116,Ryzen 7 5800X3D,RX6800,1440P,120,28298,22063,405,1155,32,1,0,0,0
c_4117,Ryzen 7 5800X3D,RX6800XT,4K,78,28298,24988,505,1155,16,1,0,0,0
c_4118,Ryzen 7 5800X3D,RX6800XT,4K,78,28298,24988,505,1205,32,1,0,0,0
c_4119,Ryzen 7 5800X3D,RX6900XT,4K,83,28298,26708,505,1255,16,1,0,0,0
c_4120,Ryzen 7 5800X3D,RX6900XT,4K,83,28298,26708,505,1305,32,1,0,0,0
c_4121,Ryzen 7 5800X3D,RX6950XT,4K,88,28298,28096,540,1305,16,1,0,0,0
c_4122,Ryzen 7 5800X3D,RX6950XT,4K,88,28298,28096,540,1355,32,1,0,0,0
c_4123,Ryzen 7 5800X3D,RX7700XT,1440P,125,28298,22662,345,1105,16,1,0,0,0
c_4124,Ryzen 7 5800X3D,RX7700XT,1440P,125,28298,22662,345,1155,32,1,0,0,0
c_4125,Ryzen 7 5800X3D,RX7800XT,1440P,145,28298,24246,385,1155,16,1,0,0,0
c_4126,Ryzen 7 5800X3D,RX7800XT,1440P,145,28298,24246,385,1205,32,1,0,0,0
c_4127,Ryzen 7 5800X3D,RX7900GRE,1440P,155,28298,27167,395,1255,16,1,0,0,0
c_4128,Ryzen 7 5800X3D,RX7900GRE,1440P,155,28298,27167,395,1305,32,1,0,0,0
c_4129,Ryzen 7 5800X3D,RX7900XT,4K,100,28298,28981,535,1405,16,1,0,0,0
c_4130,Ryzen 7 5800X3D,RX7900XT,4K,100,28298,28981,535,1455,32,1,0,0,0
c_4131,Ryzen 7 5800X3D,RX7900XTX,4K,110,28298,31292,575,1605,16,1,0,0,0
c_4132,Ryzen 7 5800X3D,RX7900XTX,4K,110,28298,31292,575,1655,32,1,0,0,0
c_4133,Ryzen 7 5800X3D,RX9060XT,1440P,135,28298,20113,315,1205,16,1,0,0,0
c_4134,Ryzen 7 5800X3D,RX9060XT,1440P,135,28298,20113,315,1255,32,1,0,0,0
c_4135,Ryzen 7 5800X3D,RX9070,4K,105,28298,25384,355,1305,16,1,0,0,0
c_4136,Ryzen 7 5800X3D,RX9070,4K,105,28298,25384,355,1355,32,1,0,0,0
c_4137,Ryzen 7 5800X3D,RX9070XT,4K,115,28298,26939,395,1505,16,1,0,0,0
c_4138,Ryzen 7 5800X3D,RX9070XT,4K,115,28298,26939,395,1555,32,1,0,0,0
c_4139,Ryzen 7 7700,RX6700XT,1440P,100,34386,19752,335,885,16,1,0,0,0
c_4140,Ryzen 7 7700,RX6700XT,1440P,100,34386,19752,335,935,32,1,0,0,0
c_4141,Ryzen 7 7700,RX6750XT,1440P,105,34386,20680,355,935,16,1,0,0,0
c_4142,Ryzen 7 7700,RX6750XT,1440P,105,34386,20680,355,985,32,1,0,0,0
c_4143,Ryzen 7 7700,RX6800,1440P,115,34386,22063,365,985,16,1,0,0,0
c_4144,Ryzen 7 7700,RX6800,1440P,115,34386,22063,365,1035,32,1,0,0,0
c_4145,Ryzen 7 7700,RX6800XT,4K,75,34386,24988,465,1035,16,1,0,0,0
c_4146,Ryzen 7 7700,RX6800XT,4K,75,34386,24988,465,1085,32,1,0,0,0
c_4147,Ryzen 7 7700,RX6900XT,4K,80,34386,26708,465,1135,16,1,0,0,0
c_4148,Ryzen 7 7700,RX6900XT,4K,80,34386,26708,465,1185,32,1,0,0,0
c_4149,Ryzen 7 7700,RX6950XT,4K,85,34386,28096,500,1185,16,1,0,0,0
c_4150,Ryzen 7 7700,RX6950XT,4K,85,34386,28096,500,1235,32,1,0,0,0
c_4151,Ryzen 7 7700,RX7700XT,1440P,120,34386,22662,305,985,16,1,0,0,0
c_4152,Ryzen 7 7700,RX7700XT,1440P,120,34386,22662,305,1035,32,1,0,0,0
c_4153,Ryzen 7 7700,RX7800XT,1440P,140,34386,24246,345,1035,16,1,0,0,0
c_4154,Ryzen 7 7700,RX7800XT,1440P,140,34386,24246,345,1085,32,1,0,0,0
c_4155,Ryzen 7 7700,RX7900GRE,1440P,150,34386,27167,355,1135,16,1,0,0,0
c_4156,Ryzen 7 7700,RX7900GRE,1440P,150,34386,27167,355,1185,32,1,0,0,0
c_4157,Ryzen 7 7700,RX7900XT,4K,95,34386,28981,495,1335,16,1,0,0,0
c_4158,Ryzen 7 7700,RX7900XT,4K,95,34386,28981,495,1385,32,1,0,0,0
c_4159,Ryzen 7 7700,RX7900XTX,4K,105,34386,31292,535,1535,16,1,0,0,0
c_4160,Ryzen 7 7700,RX7900XTX,4K,105,34386,31292,535,1585,32,1,0,0,0
c_4161,Ryzen 7 7700,RX9060XT,1440P,130,34386,20113,275,1085,16,1,0,0,0
c_4162,Ryzen 7 7700,RX9060XT,1440P,130,34386,20113,275,1135,32,1,0,0,0
c_4163,Ryzen 7 7700,RX9070,4K,100,34386,25384,315,1235,16,1,0,0,0
c_4164,Ryzen 7 7700,RX9070,4K,100,34386,25384,315,1285,32,1,0,0,0
c_4165,Ryzen 7 7700,RX9070XT,4K,110,34386,26939,355,1435,16,1,0,0,0
c_4166,Ryzen 7 7700,RX9070XT,4K,110,34386,26939,355,1485,32,1,0,0,0
c_4167,Ryzen 7 7700X,RX6700XT,1440P,105,35612,19752,375,935,16,1,0,0,0
c_4168,Ryzen 7 7700X,RX6700XT,1440P,105,35612,19752,375,985,32,1,0,1,0
c_4169,Ryzen 7 7700X,RX6750XT,1440P,110,35612,20680,395,985,16,1,0,0,0
c_4170,Ryzen 7 7700X,RX6750XT,1440P,110,35612,20680,395,1035,32,1,0,1,0
c_4171,Ryzen 7 7700X,RX6800,1440P,120,35612,22063,405,1035,16,1,0,0,0
c_4172,Ryzen 7 7700X,RX6800,1440P,120,35612,22063,405,1085,32,1,0,1,0
c_4173,Ryzen 7 7700X,RX6800XT,4K,78,35612,24988,505,1085,16,1,0,0,0
c_4174,Ryzen 7 7700X,RX6800XT,4K,78,35612,24988,505,1135,32,1,0,0,0
c_4175,Ryzen 7 7700X,RX6900XT,4K,83,35612,26708,505,1185,16,1,0,0,0
c_4176,Ryzen 7 7700X,RX6900XT,4K,83,35612,26708,505,1235,32,1,0,0,0
c_4177,Ryzen 7 7700X,RX6950XT,4K,88,35612,28096,540,1235,16,1,1,0,0
c_4178,Ryzen 7 7700X,RX6950XT,4K,88,35612,28096,540,1285,32,1,1,0,0
c_4179,Ryzen 7 7700X,RX7700XT,1440P,125,35612,22662,345,1035,16,1,0,0,0
c_4180,Ryzen 7 7700X,RX7700XT,1440P,125,35612,22662,345,1085,32,1,0,1,0
c_4181,Ryzen 7 7700X,RX7800XT,1440P,145,35612,24246,385,1085,16,1,1,0,0
c_4182,Ryzen 7 7700X,RX7800XT,1440P,145,35612,24246,385,1135,32,1,1,1,0
c_4183,Ryzen 7 7700X,RX7900GRE,1440P,155,35612,27167,395,1185,16,1,1,0,0
c_4184,Ryzen 7 7700X,RX7900GRE,1440P,155,35612,27167,395,1235,32,1,1,1,0
c_4185,Ryzen 7 7700X,RX7900XT,4K,100,35612,28981,535,1385,16,1,1,0,0
c_4186,Ryzen 7 7700X,RX7900XT,4K,100,35612,28981,535,1435,32,1,1,0,0
c_4187,Ryzen 7 7700X,RX7900XTX,4K,110,35612,31292,575,1585,16,1,1,0,0
c_4188,Ryzen 7 7700X,RX7900XTX,4K,110,35612,31292,575,1635,32,1,1,0,0
c_4189,Ryzen 7 7700X,RX9060XT,1440P,135,35612,20113,315,1135,16,1,0,0,0
c_4190,Ryzen 7 7700X,RX9060XT,1440P,135,35612,20113,315,1185,32,1,0,1,0
c_4191,Ryzen 7 7700X,RX9070,4K,105,35612,25384,355,1285,16,1,0,0,0
c_4192,Ryzen 7 7700X,RX9070,4K,105,35612,25384,355,1335,32,1,0,0,0
c_4193,Ryzen 7 7700X,RX9070XT,4K,115,35612,26939,395,1485,16,1,0,0,0
c_4194,Ryzen 7 7700X,RX9070XT,4K,115,35612,26939,395,1535,32,1,0,0,0
c_4195,Ryzen 7 7800X3D,RX6700XT,1440P,115,34292,19752,395,1085,16,1,0,0,0
c_4196,Ryzen 7 7800X3D,RX6700XT,1440P,115,34292,19752,395,1135,32,1,0,0,0
c_4197,Ryzen 7 7800X3D,RX6750XT,1440P,120,34292,20680,415,1135,16,1,0,0,0
c_4198,Ryzen 7 7800X3D,RX6750XT,1440P,120,34292,20680,415,1185,32,1,0,0,0
c_4199,Ryzen 7 7800X3D,RX6800,1440P,130,34292,22063,425,1185,16,1,0,0,0
c_4200,Ryzen 7 7800X3D,RX6800,1440P,130,34292,22063,425,1235,32,1,0,0,0
c_4201,Ryzen 7 7800X3D,RX6800XT,4K,85,34292,24988,525,1235,16,1,0,0,0
c_4202,Ryzen 7 7800X3D,RX6800XT,4K,85,34292,24988,525,1285,32,1,0,0,0
c_4203,Ryzen 7 7800X3D,RX6900XT,4K,90,34292,26708,525,1335,16,1,0,0,0
c_4204,Ryzen 7 7800X3D,RX6900XT,4K,90,34292,26708,525,1385,32,1,0,0,0
c_4205,Ryzen 7 7800X3D,RX6950XT,4K,95,34292,28096,560,1385,16,1,0,0,0
